2193709110.4	114.50629529	30.44217404	3371830.406577	260424.6594544	10.548	0.1049999967217	0.167999997735	61.64199829102	1.855000019073	0.9789999723434	-0.006000000052154
2193709110.42	114.50629567	30.44217422	3371830.425736	260424.6964137	10.548	0.1150000020862	0.167999997735	61.66799926758	1.858000040054	0.9789999723434	-0.007000000216067
2193709110.44	114.50629606	30.4421744	3371830.444873	260424.7343339	10.548	0.1159999966621	0.1669999957085	61.69599914551	1.861999988556	0.9810000061989	-0.007000000216067
2193709110.46	114.50629645	30.44217457	3371830.462901	260424.7722296	10.548	0.1239999979734	0.1620000004768	61.72100067139	1.865000009537	0.9819999933243	-0.007000000216067
2193709110.48	114.50629684	30.44217475	3371830.482039	260424.8101499	10.548	0.1280000060797	0.1570000052452	61.7439994812	1.866999983788	0.9840000271797	-0.007000000216067
2193709110.5	114.50629723	30.44217493	3371830.501176	260424.8480701	10.548	0.1319999992847	0.1570000052452	61.7680015564	1.871000051498	0.9879999756813	-0.006000000052154
2193709110.52	114.50629762	30.44217511	3371830.520313	260424.8859903	10.548	0.1340000033379	0.1580000072718	61.79199981689	1.875	0.9900000095367	-0.00400000018999
2193709110.54	114.50629801	30.44217529	3371830.539451	260424.9239106	10.547	0.1389999985695	0.1630000025034	61.81600189209	1.878999948502	0.9919999837875	-0.003000000026077
2193709110.56	114.5062984	30.44217547	3371830.558588	260424.9618308	10.547	0.1379999965429	0.1689999997616	61.83800125122	1.886000037193	0.9950000047684	-0.00400000018999
2193709110.58	114.50629879	30.44217565	3371830.577726	260424.999751	10.547	0.140000000596	0.1729999929667	61.86199951172	1.894999980927	0.9959999918938	-0.00400000018999
2193709110.6	114.50629919	30.44217583	3371830.596842	260425.0386323	10.547	0.1439999938011	0.1739999949932	61.88299942017	1.904000043869	0.9990000128746	-0.003000000026077
2193709110.62	114.50629959	30.44217601	3371830.615958	260425.0775135	10.547	0.1459999978542	0.1770000010729	61.90200042725	1.912999987602	1.001999974251	-0.007000000216067
2193709110.64	114.50629999	30.44217619	3371830.635074	260425.1163948	10.547	0.1570000052452	0.1759999990463	61.92300033569	1.925999999046	1.006000041962	-0.00800000037998
2193709110.66	114.50630039	30.44217637	3371830.65419	260425.155276	10.547	0.1659999936819	0.1800000071526	61.94300079346	1.93700003624	1.011999964714	-0.00899999961257
2193709110.68	114.50630079	30.44217655	3371830.673306	260425.1941573	10.547	0.1800000071526	0.1829999983311	61.96200180054	1.947999954224	1.016000032425	-0.009999999776483
2193709110.7	114.5063012	30.44217674	3371830.69351	260425.234024	10.546	0.1909999996424	0.1860000044107	61.97499847412	1.960000038147	1.021000027657	-0.00899999961257
2193709110.72	114.50630161	30.44217692	3371830.712605	260425.2738663	10.546	0.2029999941587	0.1899999976158	61.98899841309	1.972000002861	1.026999950409	-0.00899999961257
2193709110.74	114.50630202	30.44217711	3371830.732809	260425.313733	10.546	0.2129999995232	0.1969999969006	62.00500106812	1.983000040054	1.03100001812	-0.007000000216067
2193709110.76	114.50630244	30.44217729	3371830.751883	260425.3545363	10.546	0.2249999940395	0.1990000009537	62.01699829102	1.993000030518	1.036000013351	-0.006000000052154
2193709110.78	114.50630285	30.44217748	3371830.772087	260425.394403	10.546	0.238999992609	0.1979999989271	62.0299987793	2.00200009346	1.041000008583	-0.002000000094995
2193709110.8	114.50630327	30.44217767	3371830.79227	260425.4352308	10.546	0.2469999939203	0.1969999969006	62.04199981689	2.013999938965	1.044999957085	-0.001000000047497
2193709110.82	114.50630369	30.44217786	3371830.812453	260425.4760585	10.546	0.272000014782	0.1889999955893	62.04999923706	2.023000001907	1.052000045776	0
2193709110.84	114.50630412	30.44217805	3371830.832615	260425.5178473	10.546	0.2899999916553	0.1909999996424	62.05799865723	2.030999898911	1.059000015259	0.004999999888241
2193709110.86	114.50630454	30.44217824	3371830.852798	260425.5586751	10.546	0.305999994278	0.1920000016689	62.06800079346	2.040999889374	1.06500005722	0.006000000052154
2193709110.88	114.50630497	30.44217843	3371830.872959	260425.6004638	10.546	0.3269999921322	0.194000005722	62.07300186157	2.053999900818	1.070000052452	0.00800000037998
2193709110.9	114.5063054	30.44217863	3371830.89423	260425.6422771	10.546	0.3420000076294	0.194000005722	62.08100128174	2.06500005722	1.077000021935	0.007000000216067
2193709110.92	114.50630583	30.44217882	3371830.914392	260425.6840659	10.547	0.358000010252	0.195999994874	62.09000015259	2.075999975204	1.082000017166	0.007000000216067
2193709110.94	114.50630626	30.44217902	3371830.935662	260425.7258791	10.547	0.3650000095367	0.1949999928474	62.09999847412	2.088999986649	1.088999986649	0.004999999888241
2193709110.96	114.5063067	30.44217922	3371830.956912	260425.7686534	10.547	0.3779999911785	0.1949999928474	62.10800170898	2.105000019073	1.095999956131	0.002000000094995
2193709110.98	114.50630714	30.44217941	3371830.977053	260425.8114032	10.547	0.3849999904633	0.1899999976158	62.11800003052	2.114000082016	1.101999998093	0.004999999888241
2193709111	114.50630758	30.44217961	3371830.998302	260425.8541774	10.547	0.3810000121593	0.1909999996424	62.12799835205	2.125999927521	1.105999946594	0.004999999888241
2193709111.02	114.50630802	30.44217981	3371831.019552	260425.8969517	10.547	0.3790000081062	0.1870000064373	62.1370010376	2.141000032425	1.111999988556	0
2193709111.04	114.50630847	30.44218001	3371831.04078	260425.940687	10.547	0.3819999992847	0.1860000044107	62.14699935913	2.151999950409	1.118000030518	-0.00400000018999
2193709111.06	114.50630892	30.44218022	3371831.063118	260425.9844467	10.547	0.3790000081062	0.1879999935627	62.15200042725	2.165999889374	1.123000025749	-0.009999999776483
