2193705639.16	114.50545669	30.4417953	3371790.177904	260343.1412428	10.059	0.1030000001192	0.5740000009537	63.06100082397	7.433000087738	3.59500002861	0.08399999886751
2193705639.18	114.50545824	30.44179595	3371790.246709	260343.2917925	10.061	0.07800000160933	0.5600000023842	63.05799865723	7.429999828339	3.595999956131	0.07999999821186
2193705639.2	114.50545975	30.44179674	3371790.331128	260343.4388409	10.054	0.04500000178814	0.5500000119209	63.06499862671	7.423999786377	3.615000009537	0.07100000232458
2193705639.22	114.50546129	30.44179739	3371790.399955	260343.5884296	10.055	0.01300000026822	0.5569999814034	63.06299972534	7.419000148773	3.615000009537	0.0599999986589
2193705639.24	114.50546284	30.44179804	3371790.46876	260343.7389794	10.056	0	0.5669999718666	63.06499862671	7.418000221252	3.611999988556	0.05499999970198
2193705639.26	114.50546438	30.4417987	3371790.538696	260343.8885925	10.057	-0.02700000070035	0.5759999752045	63.06200027466	7.415999889374	3.608999967575	0.04699999839067
2193705639.28	114.50546593	30.44179935	3371790.607502	260344.0391423	10.058	-0.04100000113249	0.5770000219345	63.06200027466	7.413000106812	3.605999946594	0.03099999949336
2193705639.3	114.50546747	30.4418	3371790.676329	260344.1887309	10.058	-0.03999999910593	0.5730000138283	63.06100082397	7.410999774933	3.604000091553	0.02500000037253
2193705639.32	114.50546901	30.44180065	3371790.745156	260344.3383196	10.059	-0.04800000041723	0.5709999799728	63.05899810791	7.40700006485	3.601000070572	0.02700000070035
2193705639.34	114.50547055	30.4418013	3371790.813982	260344.4879083	10.059	-0.05400000140071	0.5669999718666	63.06100082397	7.405000209808	3.601999998093	0.01600000075996
2193705639.36	114.5054721	30.44180195	3371790.882788	260344.638458	10.059	-0.03500000014901	0.563000023365	63.06299972534	7.401999950409	3.601000070572	0.009999999776483
2193705639.38	114.50547364	30.4418026	3371790.951615	260344.7880467	10.06	-0.03200000151992	0.561999976635	63.06100082397	7.397999763489	3.599999904633	0.00899999961257
2193705639.4	114.50547518	30.44180325	3371791.020442	260344.9376354	10.06	-0.01899999938905	0.563000023365	63.06200027466	7.394999980927	3.599999904633	0.003000000026077
2193705639.42	114.50547672	30.44180389	3371791.08816	260345.0871996	10.06	-0.00800000037998	0.5659999847412	63.06200027466	7.390999794006	3.59500002861	0.009999999776483
2193705639.44	114.50547825	30.44180454	3371791.157008	260345.2358273	10.06	-0.00800000037998	0.563000023365	63.05599975586	7.389999866486	3.59299993515	0.00800000037998
2193705639.46	114.50547979	30.44180519	3371791.225835	260345.385416	10.06	-0.001000000047497	0.5569999814034	63.05199813843	7.385000228882	3.594000101089	0.009999999776483
2193705639.48	114.50548133	30.44180584	3371791.294661	260345.5350046	10.06	-0.0109999999404	0.5569999814034	63.04999923706	7.381999969482	3.594000101089	0.003000000026077
2193705639.5	114.50548287	30.44180649	3371791.363488	260345.6845933	10.06	0.001000000047497	0.5519999861717	63.04999923706	7.380000114441	3.59500002861	-0.00400000018999
2193705639.52	114.5054844	30.44180714	3371791.432336	260345.833221	10.06	-0.006000000052154	0.5509999990463	63.04899978638	7.374000072479	3.591000080109	-0.00400000018999
2193705639.54	114.50548594	30.44180778	3371791.500054	260345.9827851	10.06	0	0.5500000119209	63.04499816895	7.372000217438	3.592000007629	-0.00800000037998
2193705639.56	114.50548747	30.44180843	3371791.568902	260346.1314128	10.06	-0.00400000018999	0.5569999814034	63.04399871826	7.369999885559	3.589999914169	0.002000000094995
2193705639.58	114.50548901	30.44180908	3371791.637729	260346.2810015	10.06	-0.02700000070035	0.5659999847412	63.04600143433	7.367000102997	3.582999944687	-0.002000000094995
2193705639.6	114.50549054	30.44180972	3371791.705468	260346.4296046	10.06	-0.01799999922514	0.5680000185966	63.04499816895	7.366000175476	3.582000017166	-0.001000000047497
2193705639.62	114.50549207	30.44181037	3371791.774316	260346.5782323	10.06	-0.02899999916553	0.5789999961853	63.04499816895	7.360000133514	3.578999996185	0.0109999999404
2193705639.64	114.5054936	30.44181102	3371791.843164	260346.7268599	10.06	-0.03900000080466	0.5820000171661	63.04499816895	7.356999874115	3.575000047684	0.01700000092387
2193705639.66	114.50549514	30.44181166	3371791.910882	260346.8764241	10.061	-0.05000000074506	0.5839999914169	63.04399871826	7.359000205994	3.575000047684	0.01899999938905
2193705639.68	114.50549667	30.44181231	3371791.97973	260347.0250517	10.061	-0.03900000080466	0.5860000252724	63.04399871826	7.354000091553	3.572000026703	0.02899999916553
2193705639.7	114.5054982	30.44181295	3371792.047469	260347.1736549	10.062	-0.06700000166893	0.5960000157356	63.04399871826	7.350999832153	3.571000099182	0.0379999987781
2193705639.72	114.50549973	30.44181359	3371792.115208	260347.322258	10.063	-0.07800000160933	0.5979999899864	63.04499816895	7.349999904633	3.569999933243	0.02600000053644
2193705639.74	114.50550126	30.44181424	3371792.184056	260347.4708856	10.063	-0.07400000095367	0.6010000109673	63.04600143433	7.34700012207	3.569000005722	0.03500000014901
2193705639.76	114.50550279	30.44181488	3371792.251795	260347.6194888	10.064	-0.1049999967217	0.6079999804497	63.04800033569	7.341000080109	3.569000005722	0.03700000047684
2193705639.78	114.50550432	30.44181553	3371792.320644	260347.7681164	10.065	-0.1049999967217	0.6100000143051	63.04999923706	7.339000225067	3.565999984741	0.03299999982119
2193705639.8	114.50550584	30.44181617	3371792.388404	260347.9157585	10.065	-0.125	0.6079999804497	63.04999923706	7.337999820709	3.566999912262	0.02999999932945
2193705639.82	114.50550737	30.44181681	3371792.456143	260348.0643617	10.066	-0.1299999952316	0.6010000109673	63.05500030518	7.333000183105	3.56500005722	0.01700000092387
